Befolkningens højest fuldførte uddannelse (15-69 år) efter
bopælsområde, køn, alder, herkomst, højest fuldførte uddannelse og tid

" ,"" "","" "","" "","" "",""2020"",""2021"",""2022"",""2023"",""2024"""
Hele landet
" ,""Mænd"""
" ,"" "",""20-24 år"""
" ,"" "","" "",""Personer med dansk oprindelse"""
" ,"" "","" "","" "",""H7025 Humanistisk og teologisk, LVU"",121,95,75,54,48"
" ,"" "","" "","" "",""H7030 Kunstnerisk, LVU"",6,2,2,1,3"
" ,"" "","" "","" "",""H7035 Naturvidenskab, LVU"",72,77,66,63,50"
" ,"" "","" "","" "",""H7039 Samfundsvidenskab, LVU"",336,274,246,216,188"
" ,"" "","" "","" "",""H7059 Teknisk videnskab, LVU"",45,50,57,36,42"
" ,"" "","" "","" "",""H7075 Fødevarer, Bio- og laboratorieteknik, LVU"",2,0,1,2,2"
" ,"" "","" "","" "",""H7080 Jordbrug, natur og miljø, LVU"",5,5,10,2,9"
" ,"" "","" "","" "",""H7090 Sundhedsvidenskab, LVU"",22,29,18,18,25"
" ,"" "","" "","" "",""H7095 Politi og forsvar mv., LVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H7097 Videregående uddannelser uden nærmere angivelse, LVU"",1,3,4,3,4"
" ,"" "","" "","" "",""H80 Ph.d. og forskeruddannelser"",0,0,0,0,0"
" ,"" "","" "","" "",""H8020 Pædagogisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8025 Humanistisk og teologisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8030 Kunstnerisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8035 Naturvidenskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8039 Samfundsvidenskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8059 Teknisk videnskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8080 Jordbrug, natur og miljø, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8090 Sundhedsvidenskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8097 Videregående uddannelser uden nærmere angivelse, Ph.d."",0,0,0,0,0"
" ,"" "","" "",""Indvandrere"""
" ,"" "","" "","" "",""H3091 Grundforløb"",0,0,87,134,128"
" ,"" "","" "","" "",""H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse"",546,747,899,761,684"
" ,"" "","" "","" "",""H35 Adgangsgivende uddannelsesforløb"",17,24,19,13,17"
" ,"" "","" "","" "",""H3510 Adgangskurser - videregående udd."",8,11,7,8,11"
" ,"" "","" "","" "",""H3520 Adgangseksamen - ingeniøruddannelse"",9,13,12,5,6"
" ,"" "","" "","" "",""H3530 Adgangsgivende værkstedsskoleforløb"",0,0,0,0,0"
" ,"" "","" "","" "",""H40 Korte videregående uddannelser, KVU"",1995,2085,2068,2367,2776"
" ,"" "","" "","" "",""H4020 Pædagogisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4024 Medier og kommunikation, KVU"",166,153,131,147,130"
" ,"" "","" "","" "",""H4025 Humanistisk og teologisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4030 Kunstnerisk, KVU"",0,0,1,1,1"
" ,"" "","" "","" "",""H4038 Samfundsfaglig, Økonomisk-Merkantil, KVU"",605,620,576,519,391"
" ,"" "","" "","" "",""H4058 Teknisk, KVU"",174,181,166,141,127"
" ,"" "","" "","" "",""H4075 Fødevarer, bio- og laboratorieteknik, KVU"",16,16,18,28,33"
" ,"" "","" "","" "",""H4080 Jordbrug, natur og miljø, KVU"",4,3,2,2,2"
" ,"" "","" "","" "",""H4085 Maritimt, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4089 Sundhedsfaglig, KVU"",9,5,6,7,2"
" ,"" "","" "","" "",""H4095 Politi og forsvar mv., KVU"",2,2,0,0,0"
" ,"" "","" "","" "",""H4097 Videregående uddannelser uden nærmere angivelse, KVU"",1019,1105,1168,1522,2090"
" ,"" "","" "","" "",""H50 Mellemlange videregående uddannelser, MVU"",3567,3846,5220,1992,1425"
" ,"" "","" "","" "",""H5020 Pædagogisk, MVU"",76,73,77,48,56"
" ,"" "","" "","" "",""H5024 Medier og kommunikation, MVU"",11,8,17,42,46"
" ,"" "","" "","" "",""H5025 Humanistisk og teologisk, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5030 Kunstnerisk, MVU"",80,83,71,64,43"
" ,"" "","" "","" "",""H5038 Samfundsfaglig, Økonomisk-Merkantil, MVU"",313,300,304,335,216"
" ,"" "","" "","" "",""H5039 Samfundsvidenskab, MVU"",1,0,0,0,0"
" ,"" "","" "","" "",""H5058 Teknisk, MVU"",172,184,178,176,161"
" ,"" "","" "","" "",""H5059 Teknisk videnskab, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5075 Fødevarer, Bio- og laboratorieteknik, MVU"",5,6,4,5,5"
" ,"" "","" "","" "",""H5080 Jordbrug, natur og miljø, MVU"",3,3,0,0,0"
" ,"" "","" "","" "",""H5085 Maritimt, MVU"",0,0,1,0,0"
" ,"" "","" "","" "",""H5089 Sundhedsfaglig, MVU"",73,85,95,75,85"
" ,"" "","" "","" "",""H5095 Politi og forsvar mv., MVU"",0,1,0,0,0"
" ,"" "","" "","" "",""H5097 Videregående uddannelser uden nærmere angivelse, MVU"",2833,3103,4473,1247,813"
" ,"" "","" "","" "",""H60 Bacheloruddannelser, BACH"",2940,2922,3003,7139,7686"
" ,"" "","" "","" "",""H6020 Pædagogisk, BACH"",5,6,5,4,2"
" ,"" "","" "","" "",""H6025 Humanistisk og teologisk, BACH"",136,133,117,99,99"
" ,"" "","" "","" "",""H6030 Kunstnerisk, BACH"",63,57,70,56,67"
" ,"" "","" "","" "",""H6035 Naturvidenskab, BACH"",58,72,58,50,80"
" ,"" "","" "","" "",""H6039 Samfundsvidenskab, BACH"",472,457,459,464,480"
" ,"" "","" "","" "",""H6059 Teknisk videnskab, BACH"",70,84,78,81,79"
" ,"" "","" "","" "",""H6075 Fødevarer, Bio- og laboratorieteknik, BACH"",2,1,1,2,3"
" ,"" "","" "","" "",""H6080 Jordbrug, natur og miljø, BACH"",13,8,7,9,5"
" ,"" "","" "","" "",""H6090 Sundhedsvidenskab, BACH"",141,155,142,137,135"
" ,"" "","" "","" "",""H6097 Videregående uddannelser uden nærmere angivelse, BACH"",1980,1949,2066,6237,6736"
" ,"" "","" "","" "",""H70 Lange videregående uddannelser, LVU"",669,835,1010,976,838"
" ,"" "","" "","" "",""H7020 Pædagogisk, LVU"",4,0,0,1,0"
" ,"" "","" "","" "",""H7025 Humanistisk og teologisk, LVU"",26,22,32,30,27"
" ,"" "","" "","" "",""H7030 Kunstnerisk, LVU"",15,10,22,14,20"
" ,"" "","" "","" "",""H7035 Naturvidenskab, LVU"",44,50,32,50,53"
" ,"" "","" "","" "",""H7039 Samfundsvidenskab, LVU"",169,178,179,190,179"
" ,"" "","" "","" "",""H7059 Teknisk videnskab, LVU"",72,84,99,117,103"
" ,"" "","" "","" "",""H7075 Fødevarer, Bio- og laboratorieteknik, LVU"",3,6,12,10,8"
" ,"" "","" "","" "",""H7080 Jordbrug, natur og miljø, LVU"",6,10,14,15,17"
" ,"" "","" "","" "",""H7090 Sundhedsvidenskab, LVU"",35,33,30,37,49"
" ,"" "","" "","" "",""H7095 Politi og forsvar mv., LVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H7097 Videregående uddannelser uden nærmere angivelse, LVU"",295,442,590,512,382"
" ,"" "","" "","" "",""H80 Ph.d. og forskeruddannelser"",20,27,60,39,23"
" ,"" "","" "","" "",""H8020 Pædagogisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8025 Humanistisk og teologisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8030 Kunstnerisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8035 Naturvidenskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8039 Samfundsvidenskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8059 Teknisk videnskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8080 Jordbrug, natur og miljø, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8090 Sundhedsvidenskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8097 Videregående uddannelser uden nærmere angivelse, Ph.d."",20,27,60,39,23"
" ,"" "","" "",""Efterkommere"""
" ,"" "","" "","" "",""H3091 Grundforløb"",0,0,139,203,216"
" ,"" "","" "","" "",""H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse"",4,6,7,7,5"
" ,"" "","" "","" "",""H35 Adgangsgivende uddannelsesforløb"",34,23,18,19,14"
" ,"" "","" "","" "",""H3510 Adgangskurser - videregående udd."",21,13,8,9,8"
" ,"" "","" "","" "",""H3520 Adgangseksamen - ingeniøruddannelse"",13,10,10,10,6"
" ,"" "","" "","" "",""H3530 Adgangsgivende værkstedsskoleforløb"",0,0,0,0,0"
" ,"" "","" "","" "",""H40 Korte videregående uddannelser, KVU"",299,317,325,359,380"
" ,"" "","" "","" "",""H4020 Pædagogisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4024 Medier og kommunikation, KVU"",28,29,26,29,35"
" ,"" "","" "","" "",""H4025 Humanistisk og teologisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4030 Kunstnerisk, KVU"",2,2,0,0,0"
" ,"" "","" "","" "",""H4038 Samfundsfaglig, Økonomisk-Merkantil, KVU"",194,218,227,247,248"
" ,"" "","" "","" "",""H4058 Teknisk, KVU"",25,28,25,25,29"
" ,"" "","" "","" "",""H4075 Fødevarer, bio- og laboratorieteknik, KVU"",17,10,12,15,25"
" ,"" "","" "","" "",""H4080 Jordbrug, natur og miljø, KVU"",2,3,0,2,1"
" ,"" "","" "","" "",""H4085 Maritimt, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4089 Sundhedsfaglig, KVU"",25,21,23,29,35"
" ,"" "","" "","" "",""H4095 Politi og forsvar mv., KVU"",3,3,2,3,3"
" ,"" "","" "","" "",""H4097 Videregående uddannelser uden nærmere angivelse, KVU"",3,3,10,9,4"
" ,"" "","" "","" "",""H50 Mellemlange videregående uddannelser, MVU"",548,634,698,811,919"
" ,"" "","" "","" "",""H5020 Pædagogisk, MVU"",146,162,164,196,221"
" ,"" "","" "","" "",""H5024 Medier og kommunikation, MVU"",4,3,5,9,7"
" ,"" "","" "","" "",""H5025 Humanistisk og teologisk, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5030 Kunstnerisk, MVU"",8,4,5,7,5"
" ,"" "","" "","" "",""H5038 Samfundsfaglig, Økonomisk-Merkantil, MVU"",179,186,210,237,271"
" ,"" "","" "","" "",""H5039 Samfundsvidenskab, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5058 Teknisk, MVU"",50,77,73,89,105"
" ,"" "","" "","" "",""H5059 Teknisk videnskab, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5075 Fødevarer, Bio- og laboratorieteknik, MVU"",8,6,5,7,7"
" ,"" "","" "","" "",""H5080 Jordbrug, natur og miljø, MVU"",0,0,0,0,1"
" ,"" "","" "","" "",""H5085 Maritimt, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5089 Sundhedsfaglig, MVU"",142,182,201,240,283"
" ,"" "","" "","" "",""H5095 Politi og forsvar mv., MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5097 Videregående uddannelser uden nærmere angivelse, MVU"",11,14,35,26,19"
" ,"" "","" "","" "",""H60 Bacheloruddannelser, BACH"",906,959,970,993,993"
" ,"" "","" "","" "",""H6020 Pædagogisk, BACH"",17,17,21,21,14"
" ,"" "","" "","" "",""H6025 Humanistisk og teologisk, BACH"",169,160,144,136,130"
" ,"" "","" "","" "",""H6030 Kunstnerisk, BACH"",5,10,10,7,8"
" ,"" "","" "","" "",""H6035 Naturvidenskab, BACH"",78,97,79,79,93"
" ,"" "","" "","" "",""H6039 Samfundsvidenskab, BACH"",345,348,400,425,422"
" ,"" "","" "","" "",""H6059 Teknisk videnskab, BACH"",51,55,66,82,70"
" ,"" "","" "","" "",""H6075 Fødevarer, Bio- og laboratorieteknik, BACH"",0,1,1,1,0"
" ,"" "","" "","" "",""H6080 Jordbrug, natur og miljø, BACH"",10,8,6,6,3"
" ,"" "","" "","" "",""H6090 Sundhedsvidenskab, BACH"",230,260,241,232,232"
" ,"" "","" "","" "",""H6097 Videregående uddannelser uden nærmere angivelse, BACH"",1,3,2,4,21"
" ,"" "","" "","" "",""H70 Lange videregående uddannelser, LVU"",151,166,148,142,140"
" ,"" "","" "","" "",""H7020 Pædagogisk, LVU"",6,6,0,2,10"
" ,"" "","" "","" "",""H7025 Humanistisk og teologisk, LVU"",17,17,15,7,8"
" ,"" "","" "","" "",""H7030 Kunstnerisk, LVU"",1,1,0,0,1"
" ,"" "","" "","" "",""H7035 Naturvidenskab, LVU"",14,12,10,21,20"
" ,"" "","" "","" "",""H7039 Samfundsvidenskab, LVU"",76,89,76,62,61"
" ,"" "","" "","" "",""H7059 Teknisk videnskab, LVU"",11,5,10,11,9"
" ,"" "","" "","" "",""H7075 Fødevarer, Bio- og laboratorieteknik, LVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H7080 Jordbrug, natur og miljø, LVU"",1,3,2,0,1"
" ,"" "","" "","" "",""H7090 Sundhedsvidenskab, LVU"",21,32,34,36,28"
" ,"" "","" "","" "",""H7095 Politi og forsvar mv., LVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H7097 Videregående uddannelser uden nærmere angivelse, LVU"",4,1,1,3,2"
" ,"" "","" "","" "",""H80 Ph.d. og forskeruddannelser"",0,0,4,3,2"
" ,"" "","" "","" "",""H8020 Pædagogisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8025 Humanistisk og teologisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8030 Kunstnerisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8035 Naturvidenskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8039 Samfundsvidenskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8059 Teknisk videnskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8080 Jordbrug, natur og miljø, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8090 Sundhedsvidenskab, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8097 Videregående uddannelser uden nærmere angivelse, Ph.d."",0,0,4,3,2"
" ,"" "",""25-29 år"""
" ,"" "","" "",""Personer med dansk oprindelse"""
" ,"" "","" "","" "",""H3091 Grundforløb"",0,0,519,729,801"
" ,"" "","" "","" "",""H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse"",7,11,11,11,11"
" ,"" "","" "","" "",""H35 Adgangsgivende uddannelsesforløb"",53,48,37,28,35"
" ,"" "","" "","" "",""H3510 Adgangskurser - videregående udd."",3,2,0,0,1"
" ,"" "","" "","" "",""H3520 Adgangseksamen - ingeniøruddannelse"",50,46,37,28,34"
" ,"" "","" "","" "",""H3530 Adgangsgivende værkstedsskoleforløb"",0,0,0,0,0"
" ,"" "","" "","" "",""H40 Korte videregående uddannelser, KVU"",7919,8050,8257,8371,8514"
" ,"" "","" "","" "",""H4020 Pædagogisk, KVU"",2,1,1,1,2"
" ,"" "","" "","" "",""H4024 Medier og kommunikation, KVU"",675,672,679,735,769"
" ,"" "","" "","" "",""H4025 Humanistisk og teologisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4030 Kunstnerisk, KVU"",16,20,12,12,19"
" ,"" "","" "","" "",""H4038 Samfundsfaglig, Økonomisk-Merkantil, KVU"",4791,4832,4962,4988,4942"
" ,"" "","" "","" "",""H4058 Teknisk, KVU"",979,946,957,980,1040"
" ,"" "","" "","" "",""H4075 Fødevarer, bio- og laboratorieteknik, KVU"",518,552,525,508,491"
" ,"" "","" "","" "",""H4080 Jordbrug, natur og miljø, KVU"",190,176,166,153,158"
" ,"" "","" "","" "",""H4085 Maritimt, KVU"",5,5,6,10,11"
" ,"" "","" "","" "",""H4089 Sundhedsfaglig, KVU"",455,455,468,435,457"
" ,"" "","" "","" "",""H4095 Politi og forsvar mv., KVU"",277,374,464,525,587"
" ,"" "","" "","" "",""H4097 Videregående uddannelser uden nærmere angivelse, KVU"",11,17,17,24,38"
" ,"" "","" "","" "",""H50 Mellemlange videregående uddannelser, MVU"",34459,35193,35184,35061,34772"
" ,"" "","" "","" "",""H5020 Pædagogisk, MVU"",12024,11881,11742,11431,11042"
" ,"" "","" "","" "",""H5024 Medier og kommunikation, MVU"",1239,1375,1418,1387,1419"
" ,"" "","" "","" "",""H5025 Humanistisk og teologisk, MVU"",0,2,2,1,1"
" ,"" "","" "","" "",""H5030 Kunstnerisk, MVU"",1514,1575,1417,1353,1222"
" ,"" "","" "","" "",""H5038 Samfundsfaglig, Økonomisk-Merkantil, MVU"",5367,5702,5857,6099,6275"
" ,"" "","" "","" "",""H5039 Samfundsvidenskab, MVU"",13,19,12,7,18"
" ,"" "","" "","" "",""H5058 Teknisk, MVU"",1128,1268,1415,1578,1657"
" ,"" "","" "","" "",""H5059 Teknisk videnskab, MVU"",0,2,3,5,5"
" ,"" "","" "","" "",""H5075 Fødevarer, Bio- og laboratorieteknik, MVU"",660,611,562,495,478"
" ,"" "","" "","" "",""H5080 Jordbrug, natur og miljø, MVU"",104,90,94,86,102"
" ,"" "","" "","" "",""H5085 Maritimt, MVU"",18,24,21,18,28"
" ,"" "","" "","" "",""H5089 Sundhedsfaglig, MVU"",12344,12571,12554,12523,12441"
" ,"" "","" "","" "",""H5095 Politi og forsvar mv., MVU"",11,16,15,11,18"
" ,"" "","" "","" "",""H5097 Videregående uddannelser uden nærmere angivelse, MVU"",37,57,72,67,66"
" ,"" "","" "","" "",""H60 Bacheloruddannelser, BACH"",14991,15115,15873,16656,17143"
" ,"" "","" "","" "",""H6020 Pædagogisk, BACH"",195,193,208,217,209"
" ,"" "","" "","" "",""H6025 Humanistisk og teologisk, BACH"",4710,4618,4663,4664,4633"
" ,"" "","" "","" "",""H6030 Kunstnerisk, BACH"",719,698,684,695,703"
" ,"" "","" "","" "",""H6035 Naturvidenskab, BACH"",1458,1426,1470,1521,1584"
" ,"" "","" "","" "",""H6039 Samfundsvidenskab, BACH"",4591,4738,5155,5596,5857"
" ,"" "","" "","" "",""H6059 Teknisk videnskab, BACH"",699,752,881,906,988"
" ,"" "","" "","" "",""H6075 Fødevarer, Bio- og laboratorieteknik, BACH"",74,82,69,78,70"
" ,"" "","" "","" "",""H6080 Jordbrug, natur og miljø, BACH"",461,462,445,483,509"
" ,"" "","" "","" "",""H6090 Sundhedsvidenskab, BACH"",2043,2101,2233,2434,2519"
" ,"" "","" "","" "",""H6097 Videregående uddannelser uden nærmere angivelse, BACH"",41,45,65,62,71"
" ,"" "","" "","" "",""H70 Lange videregående uddannelser, LVU"",24696,25697,25993,25876,25657"
" ,"" "","" "","" "",""H7020 Pædagogisk, LVU"",952,972,922,868,859"
" ,"" "","" "","" "",""H7025 Humanistisk og teologisk, LVU"",5789,5792,5424,5108,4826"
" ,"" "","" "","" "",""H7030 Kunstnerisk, LVU"",390,389,388,384,352"
" ,"" "","" "","" "",""H7035 Naturvidenskab, LVU"",2390,2599,2686,2646,2655"
" ,"" "","" "","" "",""H7039 Samfundsvidenskab, LVU"",10182,10653,11087,11242,11290"
" ,"" "","" "","" "",""H7059 Teknisk videnskab, LVU"",1839,1977,2122,2290,2399"
" ,"" "","" "","" "",""H7075 Fødevarer, Bio- og laboratorieteknik, LVU"",146,131,131,122,124"
" ,"" "","" "","" "",""H7080 Jordbrug, natur og miljø, LVU"",566,593,600,606,596"
" ,"" "","" "","" "",""H7090 Sundhedsvidenskab, LVU"",2385,2544,2597,2581,2525"
" ,"" "","" "","" "",""H7095 Politi og forsvar mv., LVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H7097 Videregående uddannelser uden nærmere angivelse, LVU"",57,47,36,29,31"
" ,"" "","" "","" "",""H80 Ph.d. og forskeruddannelser"",45,50,42,31,34"
" ,"" "","" "","" "",""H8020 Pædagogisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8025 Humanistisk og teologisk, Ph.d."",1,0,0,1,1"
" ,"" "","" "","" "",""H8030 Kunstnerisk, Ph.d."",9,11,11,4,2"
" ,"" "","" "","" "",""H8035 Naturvidenskab, Ph.d."",17,18,14,8,17"
" ,"" "","" "","" "",""H8039 Samfundsvidenskab, Ph.d."",3,5,1,3,1"
" ,"" "","" "","" "",""H8059 Teknisk videnskab, Ph.d."",7,6,11,9,5"
" ,"" "","" "","" "",""H8080 Jordbrug, natur og miljø, Ph.d."",1,2,1,0,0"
" ,"" "","" "","" "",""H8090 Sundhedsvidenskab, Ph.d."",7,8,4,6,8"
" ,"" "","" "","" "",""H8097 Videregående uddannelser uden nærmere angivelse, Ph.d."",0,0,0,0,0"
" ,"" "","" "",""Indvandrere"""
" ,"" "","" "","" "",""H3091 Grundforløb"",0,0,44,66,78"
" ,"" "","" "","" "",""H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse"",1147,1144,1199,1312,1115"
" ,"" "","" "","" "",""H35 Adgangsgivende uddannelsesforløb"",66,54,44,55,49"
" ,"" "","" "","" "",""H3510 Adgangskurser - videregående udd."",49,40,33,36,34"
" ,"" "","" "","" "",""H3520 Adgangseksamen - ingeniøruddannelse"",17,14,11,19,15"
" ,"" "","" "","" "",""H3530 Adgangsgivende værkstedsskoleforløb"",0,0,0,0,0"
" ,"" "","" "","" "",""H40 Korte videregående uddannelser, KVU"",2057,2055,2322,2257,2354"
" ,"" "","" "","" "",""H4020 Pædagogisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4024 Medier og kommunikation, KVU"",124,118,115,119,122"
" ,"" "","" "","" "",""H4025 Humanistisk og teologisk, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4030 Kunstnerisk, KVU"",0,0,0,0,2"
" ,"" "","" "","" "",""H4038 Samfundsfaglig, Økonomisk-Merkantil, KVU"",421,391,394,350,375"
" ,"" "","" "","" "",""H4058 Teknisk, KVU"",125,117,119,126,126"
" ,"" "","" "","" "",""H4075 Fødevarer, bio- og laboratorieteknik, KVU"",36,33,36,35,35"
" ,"" "","" "","" "",""H4080 Jordbrug, natur og miljø, KVU"",10,0,2,1,2"
" ,"" "","" "","" "",""H4085 Maritimt, KVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H4089 Sundhedsfaglig, KVU"",33,33,29,30,31"
" ,"" "","" "","" "",""H4095 Politi og forsvar mv., KVU"",0,1,4,4,4"
" ,"" "","" "","" "",""H4097 Videregående uddannelser uden nærmere angivelse, KVU"",1308,1362,1623,1592,1657"
" ,"" "","" "","" "",""H50 Mellemlange videregående uddannelser, MVU"",9520,8945,9947,7380,6454"
" ,"" "","" "","" "",""H5020 Pædagogisk, MVU"",366,357,346,364,364"
" ,"" "","" "","" "",""H5024 Medier og kommunikation, MVU"",87,67,60,62,76"
" ,"" "","" "","" "",""H5025 Humanistisk og teologisk, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5030 Kunstnerisk, MVU"",315,320,327,305,279"
" ,"" "","" "","" "",""H5038 Samfundsfaglig, Økonomisk-Merkantil, MVU"",772,859,892,922,869"
" ,"" "","" "","" "",""H5039 Samfundsvidenskab, MVU"",3,1,2,1,1"
" ,"" "","" "","" "",""H5058 Teknisk, MVU"",350,366,410,436,458"
" ,"" "","" "","" "",""H5059 Teknisk videnskab, MVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H5075 Fødevarer, Bio- og laboratorieteknik, MVU"",27,26,27,34,27"
" ,"" "","" "","" "",""H5080 Jordbrug, natur og miljø, MVU"",15,13,7,7,5"
" ,"" "","" "","" "",""H5085 Maritimt, MVU"",1,0,0,1,1"
" ,"" "","" "","" "",""H5089 Sundhedsfaglig, MVU"",586,577,571,671,645"
" ,"" "","" "","" "",""H5095 Politi og forsvar mv., MVU"",0,0,1,1,1"
" ,"" "","" "","" "",""H5097 Videregående uddannelser uden nærmere angivelse, MVU"",6998,6359,7304,4576,3728"
" ,"" "","" "","" "",""H60 Bacheloruddannelser, BACH"",3197,3121,3302,6484,8307"
" ,"" "","" "","" "",""H6020 Pædagogisk, BACH"",8,7,7,8,4"
" ,"" "","" "","" "",""H6025 Humanistisk og teologisk, BACH"",223,213,220,206,178"
" ,"" "","" "","" "",""H6030 Kunstnerisk, BACH"",142,127,117,107,92"
" ,"" "","" "","" "",""H6035 Naturvidenskab, BACH"",67,52,54,63,74"
" ,"" "","" "","" "",""H6039 Samfundsvidenskab, BACH"",409,391,355,380,376"
" ,"" "","" "","" "",""H6059 Teknisk videnskab, BACH"",44,59,65,70,92"
" ,"" "","" "","" "",""H6075 Fødevarer, Bio- og laboratorieteknik, BACH"",4,3,5,5,3"
" ,"" "","" "","" "",""H6080 Jordbrug, natur og miljø, BACH"",28,21,20,16,19"
" ,"" "","" "","" "",""H6090 Sundhedsvidenskab, BACH"",151,177,212,224,219"
" ,"" "","" "","" "",""H6097 Videregående uddannelser uden nærmere angivelse, BACH"",2121,2071,2247,5405,7250"
" ,"" "","" "","" "",""H70 Lange videregående uddannelser, LVU"",8370,8519,9329,9378,9230"
" ,"" "","" "","" "",""H7020 Pædagogisk, LVU"",60,56,53,44,33"
" ,"" "","" "","" "",""H7025 Humanistisk og teologisk, LVU"",564,523,495,454,439"
" ,"" "","" "","" "",""H7030 Kunstnerisk, LVU"",224,226,240,256,268"
" ,"" "","" "","" "",""H7035 Naturvidenskab, LVU"",405,462,500,507,524"
" ,"" "","" "","" "",""H7039 Samfundsvidenskab, LVU"",2110,2175,2293,2310,2286"
" ,"" "","" "","" "",""H7059 Teknisk videnskab, LVU"",836,896,957,1101,1235"
" ,"" "","" "","" "",""H7075 Fødevarer, Bio- og laboratorieteknik, LVU"",65,69,71,66,67"
" ,"" "","" "","" "",""H7080 Jordbrug, natur og miljø, LVU"",122,146,153,169,193"
" ,"" "","" "","" "",""H7090 Sundhedsvidenskab, LVU"",546,579,535,568,625"
" ,"" "","" "","" "",""H7095 Politi og forsvar mv., LVU"",0,0,0,0,0"
" ,"" "","" "","" "",""H7097 Videregående uddannelser uden nærmere angivelse, LVU"",3438,3387,4032,3903,3560"
" ,"" "","" "","" "",""H80 Ph.d. og forskeruddannelser"",271,294,387,341,331"
" ,"" "","" "","" "",""H8020 Pædagogisk, Ph.d."",0,0,0,0,0"
" ,"" "","" "","" "",""H8025 Humanistisk og teologisk, Ph.d."",2,2,1,0,2"
" ,"" "","" "","" "",""H8030 Kunstnerisk, Ph.d."",5,6,7,7,6"
" ,"" "","" "","" "",""H8035 Naturvidenskab, Ph.d."",17,16,9,9,25"
" ,"" "","" "","" "",""H8039 Samfundsvidenskab, Ph.d."",1,2,1,4,2"
" ,"" "","" "","" "",""H8059 Teknisk videnskab, Ph.d."",23,24,24,15,15"
" ,"" "","" "","" "",""H8080 Jordbrug, natur og miljø, Ph.d."",8,3,6,5,1"
" ,"" "","" "","" "",""H8090 Sundhedsvidenskab, Ph.d."",11,12,8,16,15"
" ,"" "","" "","" "",""H8097 Videregående uddannelser uden nærmere angivelse, Ph.d."",204,229,331,285,265"
" ,"" "","" "",""Efterkommere"""
" ,"" "","" "","" "",""H3091 Grundforløb"",0,0,42,61,69"
